9, 0.272575, 0.513126
10, 0.23913, 0.566826
11, 0.245819, 0.581146
14, 0.316054, 0.616945
18, 0.38796, 0.659905
19, 0.578595, 0.76253
20, 0.580268, 0.764916
26, 0.787625, 0.702864
27, 0.717391, 0.630072
34, 0.331104, 0.805489
35, 0.284281, 0.859189
39, 0.48495, 0.772076
40, 0.4699, 0.620525
43, 0.27592, 0.24821
45, 0.352843, 0.24821
46, 0.449833, 0.217184
50, 0.740803, 0.210024
51, 0.525084, 0.124105
52, 0.227425, 0.140811
53, 0.240803, 0.26253
55, 0.177258, 0.369928
57, 0.329431, 0.295943
59, 0.339465, 0.102625
62, 0.712375, 0.137232
71, 0.525084, 0.278043
72, 0.687291, 0.451074
73, 0.687291, 0.455847
74, 0.742475, 0.658711
77, 0.575251, 0.628878
79, 0.501672, 0.649165
82, 0.677258, 0.830549
87, 0.913043, 0.810263
89, 0.882943, 0.904535
90, 0.785953, 0.963007
94, 0.683946, 0.834129
96, 0.755853, 0.77327
97, 0.841137, 0.782816
98, 0.896321, 0.838902
100, 0.899666, 0.902148
101, 0.874582, 0.9642
105, 0.846154, 0.792363
107, 0.866221, 0.745823
108, 0.847826, 0.708831
109, 0.645485, 0.708831
111, 0.834448, 0.863962
114, 0.914716, 0.78043
116, 0.91806, 0.568019
117, 0.994983, 0.542959
119, 0.919732, 0.513126
122, 0.831104, 0.768496
125, 0.881271, 0.900955
126, 0.954849, 0.837709
127, 0.983278, 0.695704
129, 0.913043, 0.612172
130, 0.831104, 0.670644
135, 0.832776, 0.78401
139, 0.851171, 0.789976
145, 0.714047, 0.701671
146, 0.702341, 0.757757
147, 0.797659, 0.761337
148, 0.934783, 0.805489
150, 0.891304, 0.686158
155, 0.204013, 0.28043
159, 0.227425, 0.183771
163, 0.227425, 0.113365
165, 0.247492, 0.139618
170, 0.279264, 0.127685
171, 0.234114, 0.214797
172, 0.265886, 0.267303
174, 0.379599, 0.359189
178, 0.222408, 0.232697
182, 0.255853, 0.254177
187, 0.459866, 0.334129
191, 0.349498, 0.362768
194, 0.295987, 0.169451
199, 0.346154, 0.252983
204, 0.451505, 0.145585
206, 0.623746, 0.155131
207, 0.785953, 0.149165
208, 0.919732, 0.130072
211, 0.615385, 0.0894988
214, 0.172241, 0.130072
218, 0.471572, 0.136038
222, 0.752508, 0.0799522
223, 0.785953, 0.0429595
226, 0.237458, 0.832936
230, 0.351171, 0.74463
235, 0.466555, 0.816229
236, 0.658863, 0.881862
237, 0.770903, 0.910501
238, 0.882943, 0.903341
242, 0.555184, 0.772076
245, 0.30602, 0.856802
248, 0.374582, 0.860382
252, 0.685619, 0.836516
254, 0.936455, 0.865155
256, 0.9699, 0.865155
262, 0.449833, 0.579952
267, 0.172241, 0.411695
268, 0.172241, 0.443914
270, 0.247492, 0.497613
272, 0.342809, 0.550119
273, 0.408027, 0.501193
275, 0.369565, 0.453461
277, 0.153846, 0.553699
282, 0.429766, 0.508353
291, 0.859532, 0.217184
295, 0.628763, 0.393795
296, 0.687291, 0.494033
297, 0.734114, 0.484487
298, 0.720736, 0.389021
299, 0.697324, 0.301909
301, 0.64214, 0.367542
302, 0.802676, 0.414081
304, 0.832776, 0.352029
307, 0.700669, 0.361575
314, 0.222408, 0.720764
332, 0.481605, 0.680191
337, 0.660535, 0.72315
345, 0.732441, 0.688544
349, 0.205686, 0.74821
354, 0.32107, 0.634845
362, 0.690635, 0.684964
363, 0.795987, 0.732697
365, 0.831104, 0.74821
370, 0.277592, 0.134845
380, 0.648829, 0.369928
383, 0.56689, 0.397375
384, 0.312709, 0.377088
386, 0.244147, 0.371122
395, 0.175585, 0.122912
398, 0.17893, 0.105012
399, 0.175585, 0.110979
400, 0.232441, 0.100239
402, 0.287625, 0.112172
403, 0.354515, 0.162291
411, 0.269231, 0.21599
412, 0.229097, 0.162291
413, 0.180602, 0.144391
414, 0.118729, 0.146778
416, 0.110368, 0.188544
417, 0.177258, 0.118138
418, 0.322742, 0.0811456
420, 0.389632, 0.153938
427, 0.986622, 0.77327
431, 0.754181, 0.732697
433, 0.69398, 0.788783
434, 0.762542, 0.844869
439, 0.749164, 0.736277
440, 0.797659, 0.708831
441, 0.822742, 0.540573
442, 0.919732, 0.458234
443, 0.904682, 0.346062
445, 0.839465, 0.27685
446, 0.774247, 0.206444
447, 0.837793, 0.421241
449, 0.911371, 0.684964
456, 0.468227, 0.600239
457, 0.307692, 0.694511
458, 0.367893, 0.879475
460, 0.5301, 0.892601
461, 0.745819, 0.78759
462, 0.695652, 0.562053
463, 0.270903, 0.424821
465, 0.170569, 0.509547
466, 0.235786, 0.803103
467, 0.505017, 0.908115
470, 0.525084, 0.650358
471, 0.586957, 0.559666
472, 0.295987, 0.589499
474, 0.158863, 0.639618
475, 0.551839, 0.772076
476, 0.946488, 0.712411
477, 0.675585, 0.50358
478, 0.299331, 0.422434
479, 0.160535, 0.480907
480, 0.170569, 0.386635
481, 0.496656, 0.212411
482, 0.846154, 0.448687
483, 0.767559, 0.676611
484, 0.745819, 0.702864
485, 0.677258, 0.747017
486, 0.359532, 0.735084
487, 0.219064, 0.791169
488, 0.69398, 0.877088
490, 0.874582, 0.428401
492, 0.314381, 0.563246
493, 0.27592, 0.804296
495, 0.772575, 0.929594
496, 0.941472, 0.585919
497, 0.941472, 0.584726
498, 0.411371, 0.443914
499, 0.122074, 0.587112
500, 0.551839, 0.416468
501, 0.971572, 0.547733
502, 0.633779, 0.848449
503, 0.468227, 0.705251
504, 0.526756, 0.455847
505, 0.426421, 0.652745
506, 0.913043, 0.841289
507, 0.90301, 0.924821
508, 0.255853, 0.931981
