32, 0.20903, 0.113365
50, 0.195652, 0.76253
59, 0.269231, 0.338902
80, 0.247492, 0.640811
82, 0.22408, 0.684964
111, 0.269231, 0.0584726
114, 0.234114, 0.0918854
127, 0.237458, 0.424821
129, 0.299331, 0.393795
144, 0.165552, 0.23747
160, 0.316054, 0.298329
162, 0.26087, 0.463007
191, 0.784281, 0.21599
193, 0.29097, 0.176611
208, 0.349498, 0.186158
210, 0.745819, 0.229117
226, 0.715719, 0.25179
229, 0.638796, 0.50358
234, 0.331104, 0.374702
237, 0.426421, 0.593079
242, 0.354515, 0.211217
277, 0.215719, 0.174224
279, 0.240803, 0.21957
280, 0.301003, 0.309069
281, 0.40301, 0.441527
282, 0.5, 0.538186
283, 0.603679, 0.614558
284, 0.673913, 0.667064
285, 0.734114, 0.731504
286, 0.767559, 0.775656
287, 0.817726, 0.848449
288, 0.762542, 0.880668
289, 0.652174, 0.883055
290, 0.570234, 0.862769
291, 0.560201, 0.860382
292, 0.588629, 0.863962
293, 0.600334, 0.863962
328, 0.377926, 0.102625
332, 0.356187, 0.130072
340, 0.262542, 0.193317
344, 0.304348, 0.375895
355, 0.257525, 0.189737
358, 0.280936, 0.257757
359, 0.301003, 0.281623
360, 0.301003, 0.28043
361, 0.29097, 0.23747
362, 0.284281, 0.22315
363, 0.297659, 0.23747
364, 0.337793, 0.26253
365, 0.366221, 0.267303
366, 0.414716, 0.239857
367, 0.439799, 0.190931
368, 0.505017, 0.181384
369, 0.613712, 0.23747
370, 0.697324, 0.299523
371, 0.725753, 0.312649
372, 0.774247, 0.337709
373, 0.797659, 0.352029
374, 0.834448, 0.377088
375, 0.831104, 0.394988
376, 0.827759, 0.428401
377, 0.809365, 0.46778
378, 0.801003, 0.494033
379, 0.799331, 0.539379
380, 0.799331, 0.573986
381, 0.799331, 0.622912
382, 0.799331, 0.678998
383, 0.804348, 0.732697
384, 0.819398, 0.77327
385, 0.851171, 0.823389
386, 0.866221, 0.869928
387, 0.871237, 0.911695
388, 0.871237, 0.9642
389, 0.916388, 0.98568
390, 0.929766, 0.986874
391, 0.948161, 0.991647
393, 0.959866, 0.995227
394, 0.976589, 1
413, 0.444816, 0.306683
416, 0.411371, 0.27685
417, 0.399666, 0.261337
418, 0.397993, 0.254177
419, 0.397993, 0.229117
420, 0.419732, 0.227924
421, 0.441472, 0.227924
422, 0.463211, 0.227924
423, 0.476589, 0.227924
424, 0.520067, 0.232697
425, 0.558528, 0.24463
426, 0.586957, 0.25895
427, 0.607023, 0.27685
428, 0.628763, 0.297136
429, 0.658863, 0.336515
430, 0.688963, 0.386635
431, 0.698997, 0.414081
432, 0.707358, 0.453461
433, 0.69398, 0.4821
434, 0.645485, 0.5
435, 0.602007, 0.509547
436, 0.570234, 0.5179
437, 0.536789, 0.533413
438, 0.525084, 0.560859
439, 0.5301, 0.596659
440, 0.546823, 0.618138
441, 0.578595, 0.637231
442, 0.602007, 0.651551
443, 0.665552, 0.699284
444, 0.695652, 0.729117
445, 0.714047, 0.775656
446, 0.677258, 0.825776
447, 0.618729, 0.838902
448, 0.600334, 0.879475
449, 0.630435, 0.920048
450, 0.809365, 0.979714
464, 0.225753, 0.0357995
482, 0.277592, 0.684964
505, 0.382943, 0.404535
506, 0.434783, 0.473747
507, 0.446488, 0.48926
508, 0.463211, 0.49642
509, 0.479933, 0.504773
510, 0.523411, 0.540573
511, 0.568562, 0.568019
512, 0.608696, 0.587112
