9, 0.677258, 0.53222
13, 0.503344, 0.289976
17, 0.720736, 0.468974
21, 0.304348, 0.389021
24, 0.576923, 0.268496
29, 0.607023, 0.477327
33, 0.618729, 0.349642
34, 0.735786, 0.546539
35, 0.570234, 0.613365
36, 0.408027, 0.550119
37, 0.505017, 0.369928
38, 0.493311, 0.26253
39, 0.367893, 0.288783
40, 0.369565, 0.4642
41, 0.538462, 0.552506
42, 0.513378, 0.655131
43, 0.265886, 0.480907
44, 0.322742, 0.344869
45, 0.620401, 0.406921
46, 0.66388, 0.468974
50, 0.687291, 0.581146
52, 0.381271, 0.359189
55, 0.295987, 0.590692
58, 0.683946, 0.50358
61, 0.431438, 0.329356
63, 0.41806, 0.340095
65, 0.361204, 0.576372
68, 0.732441, 0.622912
71, 0.494983, 0.286396
75, 0.459866, 0.373508
77, 0.536789, 0.397375
79, 0.695652, 0.531026
81, 0.804348, 0.743437
85, 0.16388, 0.779236
89, 0.0936455, 0.937947
90, 0.153846, 0.757757
91, 0.157191, 0.676611
92, 0.172241, 0.583532
93, 0.165552, 0.47494
94, 0.177258, 0.306683
95, 0.197324, 0.252983
96, 0.200669, 0.143198
97, 0.257525, 0.0775656
98, 0.536789, 0.100239
99, 0.737458, 0.145585
100, 0.722408, 0.199284
101, 0.762542, 0.300716
102, 0.80602, 0.384248
103, 0.807692, 0.451074
104, 0.774247, 0.609785
105, 0.782609, 0.701671
106, 0.777592, 0.772076
110, 0.70903, 0.727924
114, 0.468227, 0.754177
115, 0.12709, 0.427208
116, 0.242475, 0.294749
117, 0.488294, 0.263723
118, 0.682274, 0.417661
119, 0.685619, 0.523866
120, 0.453177, 0.5358
121, 0.409699, 0.523866
122, 0.364549, 0.513126
124, 0.188963, 0.374702
125, 0.332776, 0.305489
128, 0.662207, 0.584726
130, 0.362876, 0.560859
133, 0.459866, 0.385442
137, 0.317726, 0.383055
139, 0.824415, 0.540573
143, 0.232441, 0.560859
147, 0.710702, 0.573986
149, 0.369565, 0.207637
153, 0.598662, 0.693317
156, 0.64214, 0.326969
159, 0.200669, 0.310263
160, 0.573579, 0.687351
161, 0.613712, 0.563246
162, 0.459866, 0.304296
163, 0.190635, 0.47852
164, 0.652174, 0.681384
165, 0.732441, 0.531026
166, 0.317726, 0.334129
168, 0.491639, 0.673031
170, 0.69398, 0.658711
172, 0.389632, 0.254177
174, 0.252508, 0.368735
175, 0.377926, 0.628878
178, 0.576923, 0.630072
181, 0.359532, 0.412888
182, 0.30602, 0.495227
183, 0.458194, 0.601432
184, 0.59699, 0.582339
185, 0.438127, 0.350835
186, 0.324415, 0.448687
187, 0.538462, 0.575179
188, 0.704013, 0.539379
189, 0.757525, 0.620525
190, 0.279264, 0.575179
191, 0.202341, 0.366348
192, 0.48495, 0.357995
193, 0.585284, 0.533413
194, 0.366221, 0.560859
197, 0.4699, 0.50358
200, 0.464883, 0.311456
203, 0.309365, 0.256563
205, 0.255853, 0.183771
208, 0.138796, 0.497613
211, 0.324415, 0.637231
213, 0.846154, 0.721957
215, 0.712375, 0.449881
217, 0.551839, 0.212411
219, 0.148829, 0.24105
221, 0.177258, 0.460621
223, 0.5, 0.578759
225, 0.789298, 0.589499
228, 0.657191, 0.53222
231, 0.351171, 0.491647
235, 0.202341, 0.457041
236, 0.322742, 0.568019
237, 0.598662, 0.631265
238, 0.695652, 0.564439
239, 0.625418, 0.414081
240, 0.476589, 0.372315
241, 0.510033, 0.637231
244, 0.61204, 0.632458
247, 0.307692, 0.426014
248, 0.272575, 0.359189
251, 0.489967, 0.415274
252, 0.682274, 0.628878
253, 0.511706, 0.451074
254, 0.441472, 0.212411
255, 0.508361, 0.420048
256, 0.677258, 0.689737
257, 0.61204, 0.631265
260, 0.32107, 0.384248
263, 0.319398, 0.264916
267, 0.381271, 0.643198
274, 0.0886288, 0.582339
276, 0.12709, 0.610979
279, 0.17893, 0.729117
284, 0.0735786, 0.859189
287, 0.0535117, 0.838902
290, 0.0468227, 0.836516
293, 0.122074, 0.594272
295, 0.232441, 0.366348
298, 0.295987, 0.121718
301, 0.832776, 0.0632458
304, 0.926421, 0.122912
307, 0.822742, 0.180191
309, 0.804348, 0.193317
311, 0.745819, 0.275656
313, 0.0451505, 0.892601
315, 0.782609, 0.821002
316, 0.0568562, 0.849642
317, 0.826087, 0.788783
319, 0.0769231, 0.840095
320, 0.785953, 0.736277
321, 0.128763, 0.706444
322, 0.722408, 0.626492
323, 0.16388, 0.565632
324, 0.145485, 0.48926
325, 0.704013, 0.342482
326, 0.148829, 0.372315
327, 0.72408, 0.252983
328, 0.182274, 0.297136
329, 0.720736, 0.202864
330, 0.153846, 0.288783
331, 0.854515, 0.260143
333, 0.110368, 0.442721
334, 0.861204, 0.505967
335, 0.0501672, 0.605012
336, 0.862876, 0.587112
337, 0.0635452, 0.721957
338, 0.816054, 0.662291
339, 0.0986622, 0.779236
340, 0.789298, 0.656325
341, 0.265886, 0.692124
342, 0.712375, 0.620525
343, 0.304348, 0.600239
344, 0.665552, 0.593079
347, 0.38796, 0.813842
348, 0.401338, 0.705251
349, 0.409699, 0.542959
350, 0.391304, 0.459427
351, 0.38796, 0.451074
352, 0.377926, 0.451074
354, 0.421405, 0.393795
357, 0.389632, 0.384248
361, 0.359532, 0.341289
364, 0.408027, 0.343675
368, 0.250836, 0.173031
369, 0.586957, 0.275656
370, 0.734114, 0.465394
371, 0.700669, 0.569212
372, 0.528428, 0.583532
373, 0.491639, 0.578759
374, 0.488294, 0.579952
377, 0.591973, 0.540573
378, 0.603679, 0.365155
379, 0.397993, 0.354415
380, 0.280936, 0.540573
